1867,5,29,Wednesday,DWR_1867_05-28.jpg
SKUDDESNAES,29.84,49, NaN,
NAIRN,29.63,56,0.02,
ABERDEEN,29.71,55,0.01,
LEITH,29.76,58,0.02,
ARDROSSAN,29.76,51,0.21,
GREENCASTLE,29.74,55,0.08,
SHIELDS,29.9,57,0,
SCARBOROUGH,29.92,59,0,
HELIGOLAND,30.24,54,0,
LIVERPOOL,29.9,66,0,
HOLYHEAD,29.83,55,0.04,
HELDER,30.03,63, NaN,
YARMOUTH,29.99,61,0,
VALENTIA,29.74,55,0.02,
LONDON,29.98,61,0,
CAPECLEAR,29.87,59,0.28,
PORTSMOUTH,29.93,61,0,
WEYMOUTH,29.94,59,0,
PLYMOUTH,29.91,56,0.04,
PENZANCE,29.9,55,0.1,
BREST,29.88,57,0,
LORIENT,29.88,57,0,
ROCHEFORT,29.88,61,0,
CORUNNA,29.83,63, NaN,
