1865,7,1,Saturday,DWR_1865_07-1.jpg
NAIRN,29.84,56,0,
ABERDEEN,29.81,999,0,
LEITH,29.85,57,0,
ARDROSSAN,29.83,58,0,
GREENCASTLE,29.87,58,0,
SHIELDS,29.83,55,0,
SCARBOROUGH,29.65,55,0,
HELIGOLAND,29.39,54,0.85,
LIVERPOOL,29.83,57,0,
HOLYHEAD,29.83,57,0,
GALWAY,999,999,999,
YARMOUTH,29.56,55,0.9,
VALENTIA,29.81,60,0,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,29.64,55,0.65,
CAPECLEAR,999,999,999,
DOVER,999,999,999,
PORTSMOUTH,29.66,56,999,
WEYMOUTH,29.75,58,0.26,
PLYMOUTH,29.8,61,0,
PENZANCE,29.87,62,0.35,
BREST,29.84,61,0.08,
LORIENT,29.76,59,0.24,
ROCHEFORT,29.73,61,1.26,
