1871,10,16,Monday,DWR_1871_10-30.jpg
CHRISTIANSUND,29.97,43, NaN,
SKUDDESNAES,29.94,49, NaN,
THURSO,29.79,54,0,
WICK,29.79,48,0.14,
OXO,30.1,46, NaN,
NAIRN,29.85,47,0.18,
ABERDEEN,29.82,49,0.02,
LEITH,29.8,50,0,
ARDROSSAN,29.85,49,0.07,
GREENCASTLE,29.82,50,0.04,
SHIELDS,29.89,48,0.01,
SCARBOROUGH,29.9,50,0.11,
LIVERPOOL,29.95,52,0.01,
HOLYHEAD,29.91,53,0.2,
HELDER,29.98,40, NaN,
YARMOUTH,29.99,52,0,
VALENTIA,29.87,57,0.06,
ROCHESPOINT,29.91,56,0.09,
PEMBROKE,29.93,56,0.03,
LONDON,29.98,53,0.01,
DOVER,30,52,0,
CAPGRISNEZ,30,46,0,
PORTSMOUTH,29.99,56,0,
PLYMOUTH,29.99,54,0.02,
PENZANCE,999,999,999,
SCILLY,29.95,58,0.19,
BREST,999,999,999,
LORIENT,30.02,50,0,
ROCHEFORT,30.03,49,0,
BIARRITZ,30.04,51,0,
