1870,4,14,Thursday,DWR_1870_04-26.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,29.67,33, NaN,
SKUDDESNAES,29.76,41, NaN,
THURSO,30.11,42,0.18,
WICK,30.12,43,0.12,
OXO,29.76,39, NaN,
NAIRN,30.16,45,0.19,
ABERDEEN,30.16,43,0,
LEITH,30.18,50,0,
ARDROSSAN,30.23,48,0,
GREENCASTLE,30.27,52,0,
SHIELDS,999,48,0,
SCARBOROUGH,30.17,52,0,
LIVERPOOL,30.27,999,0.2,
HOLYHEAD,30.31,47,0.31,
HELDER,30.08,45, NaN,
YARMOUTH,30.19,50,0.18,
VALENTIA,30.37,50,0.43,
ROCHESPOINT,30.34,48,0.06,
PEMBROKE,30.31,49,0.07,
LONDON,30.24,53,0,
CAPECLEAR,30.33,52,0.12,
CAPGRISNEZ,30.25,43,0,
BRUSSELS,30.18,49, NaN,
PORTSMOUTH,30.27,57,0,
PLYMOUTH,30.34,54,0,
PENZANCE,30.38,52,0,
PARIS,30.26,48,0,
STRASBOURG,30.34,54, NaN,
BREST,999,48,0,
LORIENT,30.41,48,0,
ROCHEFORT,30.35,51,0,
LYONS,30.3,54, NaN,
BIARRITZ,30.37,58,0,
CORUNNA,30.3,56, NaN,
TOULON,30.13,58,0,
