1861,9,19,Thursday,DWR_1861_09-15.jpg
NAIRN,30.09,51,49,
ABERDEEN,30.08,54,51,
LEITH,30.1,53,51,
BERWICK,30.1,53,50,
ARDROSSAN,30.09,53,52,
PORTRUSH,30.07,54,53,
SHIELDS,30.04,52,49,
GALWAY,29.9,58,57,
SCARBOROUGH,30.14,54,52,
LIVERPOOL,30.15,52,51,
VALENTIA,29.88,59,58,
QUEENSTOWN,30.02,60,59,
YARMOUTH,30.15,56,55,
LONDON,30.19,54,50,
DOVER,30.18,63,?58,
PORTSMOUTH,30.23,58,56,
PORTLAND,30.17,56,54,
PLYMOUTH,30.14,57,54,
PENZANCE,30.14,57,56,
COPENHAGEN,29.85,55,999,
HELDER,30.13,58,999,
BREST,30.18,53,999,
BAYONNE,30.1,55,999,
LISBON,30.19,999,999,
