1870,3,19,Saturday,DWR_1870_03-36.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.16,36, NaN,
SKUDDESNAES,30.47,33, NaN,
THURSO,30.23,48,0,
WICK,30.22,47,0,
OXO,30.53,30, NaN,
NAIRN,30.27,50,0,
ABERDEEN,30.32,43,0,
LEITH,30.37,47,0,
ARDROSSAN,30.39,45,0,
GREENCASTLE,30.36,49,0,
SHIELDS,999,42,0,
SCARBOROUGH,30.44,38,0,
LIVERPOOL,30.4,999,0,
HOLYHEAD,30.41,44,0,
HELDER,30.4,34, NaN,
YARMOUTH,30.45,37,0,
VALENTIA,30.38,50,0.03,
ROCHESPOINT,30.37,45,0,
PEMBROKE,30.39,44,0,
LONDON,30.43,37,0,
CAPECLEAR,30.35,48,0.03,
CAPGRISNEZ,30.38,36,0.04,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.4,39,0,
PLYMOUTH,999,45,0,
PENZANCE,30.4,46,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,42,0,
LORIENT,30.32,42,0,
ROCHEFORT,30.19,42,0,
LYONS,999,999, NaN,
BIARRITZ,30.15,46,0,
CORUNNA,999,999, NaN,
TOULON,29.94,50,0,
