1868,9,22,Tuesday,DWR_1868_09-42.jpg
HEARTSCONTENT,30.53,54,0,
SKUDDESNAES,999,999, NaN,
NAIRN,29.94,51,0.14,
ABERDEEN,29.95,53,0.08,
LEITH,29.92,54,0,
ARDROSSAN,29.91,54,0,
GREENCASTLE,29.89,56,0,
SHIELDS,29.87,55,0.05,
SCARBOROUGH,29.82,56,0.15,
CUXHAVEN, NaN, NaN, NaN,
LIVERPOOL,29.83,57,0,
HOLYHEAD,29.8,57,0,
HELDER,999,999, NaN,
YARMOUTH,29.7,60,0,
VALENTIA,29.85,53,0,
ROCHESPOINT,29.81,56,0,
LONDON,29.71,57,0,
CAPECLEAR,29.8,57,0,
CAPGRISNEZ,29.59,59,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,29.69,59,0,
WEYMOUTH,29.72,999,0,
PLYMOUTH,29.76,58,0,
PENZANCE,29.77,59,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,29.7,57,999,
LORIENT,29.63,59,999,
ROCHEFORT,29.54,59,999,
LYONS,999,999, NaN,
BIARRITZ,29.72,61,999,
TOULON,29.72,63,999,
