1865,11,16,Thursday,DWR_1865_11-26.jpg
NAIRN,30.04,42,0,
ABERDEEN,30.15,38,0,
LEITH,30.15,46,0,
ARDROSSAN,30.08,46,0.1,
GREENCASTLE,30,47,0.08,
SHIELDS,30.28,40,0,
SCARBOROUGH,30.29,39,0,
HELIGOLAND,999,999,999,
LIVERPOOL,30.27,41,0,
HOLYHEAD,30.17,48,0,
GALWAY,999,999,999,
YARMOUTH,30.38,39,0,
VALENTIA,29.83,49,0.67,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,30.38,38,0,
CAPECLEAR,999,999,999,
DOVER,999,999,999,
PORTSMOUTH,30.35,43,0,
WEYMOUTH,30.31,51,0,
PLYMOUTH,999,50,0,
PENZANCE,30.23,53,0,
BREST,30.28,46,0,
LORIENT,30.28,46,0,
ROCHEFORT,30.32,50,0.04,
