1870,3,12,Saturday,DWR_1870_03-22.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,29.22,28, NaN,
SKUDDESNAES,29.21,23, NaN,
THURSO,29.64,29,0.04,
WICK,29.51,29,0.07,
OXO,29.13,24, NaN,
NAIRN,29.7,25,0.03,
ABERDEEN,29.57,24,999,
LEITH,29.72,29,0,
ARDROSSAN,29.77,32,0,
GREENCASTLE,29.86,35,0.04,
SHIELDS,999,30,0,
SCARBOROUGH,29.64,30,0,
LIVERPOOL,29.74,999,0,
HOLYHEAD,29.84,36,0,
HELDER,29.51,32, NaN,
YARMOUTH,29.63,31,0.11,
VALENTIA,29.95,44,0.03,
ROCHESPOINT,29.92,40,0,
PEMBROKE,29.83,38,0,
LONDON,29.7,35,0,
CAPECLEAR,29.91,42,0,
CAPGRISNEZ,29.64,36,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,29.72,38,0,
PLYMOUTH,999,41,0,
PENZANCE,29.87,40,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,29.83,45,0,
LORIENT,29.8,39,0,
ROCHEFORT,29.86,41,0,
LYONS,999,999, NaN,
BIARRITZ,29.88,43,0,
CORUNNA,999,999, NaN,
TOULON,999,999,999,
