1864,1,19,Tuesday,DWR_1864_01-15.jpg
NAIRN,29.82,42,0,
ABERDEEN,29.96,41,0,
LEITH,29.9,44,0,
ARDROSSAN,29.87,44,0,
GREENCASTLE,29.85,37,0.1,
GALWAY,29.86,42,0.25,
VALENTIA,999,999,999,
CAPECLEAR,29.88,43,0.49,
QUEENSTOWN,29.8,46,0.28,
LIVERPOOL,30.06,41,0.03,
HOLYHEAD,29.93,45,0.12,
PEMBROKE,30.04,47,0.15,
PENZANCE,30.11,48,0.15,
BREST,30.2,46,0.04,
LORIENT,30.24,41,0,
ROCHEFORT,30.36,43,0,
PLYMOUTH,30.15,49,0,
WEYMOUTH,30.2,47,0.1,
PORTSMOUTH,30.22,46,0.14,
LONDON,30.22,43,0,
DOVER,30.27,45,0,
YARMOUTH,30.23,42,0,
SCARBOROUGH,30.1,39,0,
SHIELDS,30.07,39,0,
HELIGOLAND,30.27,34,0,
