1866,5,30,Wednesday,DWR_1866_05-51.jpg
SKUDDESNAES,29.86,46,0,
NAIRN,29.84,46,0.2,
ABERDEEN,29.84,48,0.32,
LEITH,29.92,51,0.06,
ARDROSSAN,29.91,50,0.02,
GREENCASTLE,29.91,51,0.01,
SHIELDS,29.97,50,0,
SCARBOROUGH,29.96,51,0,
HELIGOLAND,999,999,999,
LIVERPOOL,29.98,53,0,
HOLYHEAD,29.91,53,0,
HELDER,29.99,51,0,
YARMOUTH,29.99,53,0,
VALENTIA,29.73,51,0.07,
LONDON,29.99,50,0,
CAPECLEAR,999,999,999,
PORTSMOUTH,29.95,55,0,
WEYMOUTH,29.96,51,0,
PLYMOUTH,29.97,55,0,
PENZANCE,29.98,51,0,
BREST,30,54,0,
LORIENT,29.96,52,0,
ROCHEFORT,30,55,0,
CORUNNA,999,999,999,
