1868,5,21,Thursday,DWR_1868_05-61.jpg
HEARTSCONTENT,30.08,43,0.27,
SKUDDESNAES,29.85,49, NaN,
NAIRN,29.68,57,0,
ABERDEEN,29.76,53,0,
LEITH,29.78,56,0,
ARDROSSAN,29.74,54,0.01,
GREENCASTLE,29.61,53,0.06,
SHIELDS,29.85,53,0,
SCARBOROUGH,29.91,59,0,
CUXHAVEN, NaN, NaN, NaN,
LIVERPOOL,29.89,56,0.01,
HOLYHEAD,29.78,55,0,
HELDER,29.93,57, NaN,
YARMOUTH,29.97,57,0,
VALENTIA,29.67,53,0.48,
ROCHESPOINT,29.67,55,0.2,
LONDON,30.01,57,0,
CAPECLEAR,29.69,54,0,
CAPGRISNEZ,999,999,999,
BRUSSELS,999,58, NaN,
PORTSMOUTH,30,58,0,
WEYMOUTH,30,57,0.01,
PLYMOUTH,29.96,57,0,
PENZANCE,29.89,54,0,
PARIS,30.05,59,0,
STRASBOURG,999,68, NaN,
BREST,30,61,0,
LORIENT,999,57,0,
ROCHEFORT,30.05,59,0,
LYONS,30.1,66, NaN,
BIARRITZ,30.04,59,999,
TOULON,30.01,64,0,
