1870,6,13,Monday,DWR_1870_06-24.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,29.78,43, NaN,
SKUDDESNAES,29.88,45, NaN,
THURSO,29.85,55,0.04,
WICK,999,999,999,
OXO,29.91,45, NaN,
NAIRN,999,999,999,
ABERDEEN,999,999,999,
LEITH,999,999,999,
ARDROSSAN,999,999,999,
GREENCASTLE,30,58,0.13,
SHIELDS,999,62,0,
SCARBOROUGH,30.08,60,0.03,
LIVERPOOL,30.11,60,0.08,
HOLYHEAD,30.13,54,0.06,
HELDER,999,999, NaN,
YARMOUTH,30.17,61,0,
VALENTIA,30.09,57,0,
ROCHESPOINT,30.11,57,0,
PEMBROKE,30.18,55,0,
LONDON,30.21,60,0,
CAPECLEAR,30.09,57,0,
CAPGRISNEZ,30.24,55,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.23,60,0,
PLYMOUTH,30.25,61,0,
PENZANCE,30.24,59,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,54,0,
LORIENT,30.24,56,0,
ROCHEFORT,30.2,64,0,
LYONS,999,999, NaN,
BIARRITZ,30.13,69,0,
CORUNNA,999,999, NaN,
TOULON,30.19,66,0,
