1870,5,6,Friday,DWR_1870_05-10.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,29.81,39, NaN,
SKUDDESNAES,29.93,43, NaN,
THURSO,30.24,47,0.16,
WICK,999,49,0.02,
OXO,29.87,43, NaN,
NAIRN,30.3,50,0.11,
ABERDEEN,30.25,50,0.03,
LEITH,30.28,55,0,
ARDROSSAN,30.36,49,0,
GREENCASTLE,30.42,51,0,
SHIELDS,999,53,999,
SCARBOROUGH,30.29,52,0,
LIVERPOOL,30.33,999,0,
HOLYHEAD,30.36,46,0,
HELDER,30.24,43, NaN,
YARMOUTH,30.29,46,0,
VALENTIA,30.46,50,0,
ROCHESPOINT,30.42,49,0,
PEMBROKE,30.35,47,0,
LONDON,30.32,48,0,
CAPECLEAR,30.42,50,0,
CAPGRISNEZ,30.28,43,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.32,50,0,
PLYMOUTH,30.34,57,0,
PENZANCE,30.38,54,0,
PARIS,999,999,999,
STRASBOURG,999,999, NaN,
BREST,999,47,0,
LORIENT,30.32,44,0,
ROCHEFORT,30.23,48,0,
LYONS,999,999, NaN,
BIARRITZ,30.21,59,0,
CORUNNA,999,999, NaN,
TOULON,30,59,0,
