1871,11,19,Sunday,DWR_1871_11-36.jpg
CHRISTIANSUND,30.26,39, NaN,
SKUDDESNAES,30.62,34, NaN,
THURSO,30.11,37,0,
WICK,30.11,42,0,
OXO,30.43,28, NaN,
NAIRN,30.12,38,0,
ABERDEEN,30.25,37,0,
LEITH,30.27,40,0,
ARDROSSAN,30.24,40,0,
GREENCASTLE,30.09,46,0,
SHIELDS,30.36,30,0,
SCARBOROUGH,30.42,33,0,
LIVERPOOL,30.36,32,0,
HOLYHEAD,30.3,44,0,
HELDER,999,999, NaN,
YARMOUTH,30.43,41,0.06,
VALENTIA,30.04,55,0.12,
ROCHESPOINT,30.16,51,0,
PEMBROKE,30.29,49,0,
LONDON,30.44,27,0,
DOVER,30.43,35,0,
CAPGRISNEZ,30.36,39,0,
PORTSMOUTH,30.45,33,0,
PLYMOUTH,30.38,45,0,
PENZANCE,999,999,999,
SCILLY,30.3,50,0,
BREST,999,44,0,
LORIENT,30.41,38,0,
ROCHEFORT,30.39,35,0,
BIARRITZ,30.37,30,0,
