1870,1,19,Wednesday,DWR_1870_01-36.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.69,37, NaN,
SKUDDESNAES,30.82,33, NaN,
THURSO,999,999,999,
WICK,30.62,40,0,
OXO,30.82,29, NaN,
NAIRN,30.63,32,0,
ABERDEEN,30.71,38,0.03,
LEITH,30.66,37,0,
ARDROSSAN,30.62,39,0,
GREENCASTLE,30.59,43,0.01,
SHIELDS,999,37,999,
SCARBOROUGH,30.64,36,0,
LIVERPOOL,30.6,999,0,
HOLYHEAD,30.49,42,0.13,
HELDER,30.61,34, NaN,
YARMOUTH,30.61,36,0,
VALENTIA,30.53,49,0.02,
ROCHESPOINT,30.47,45,0,
PEMBROKE,30.48,38,0.12,
LONDON,30.54,35,0,
CAPECLEAR,30.47,45,0.02,
CAPGRISNEZ,30.5,34,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.52,35,0,
PLYMOUTH,30.51,38,0.08,
PENZANCE,30.46,41,0.05,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,30.4,36,0,
LORIENT,30.38,32,0,
ROCHEFORT,30.34,34,0,
LYONS,999,999, NaN,
BIARRITZ,30.28,30,0,
CORUNNA,999,999, NaN,
TOULON,30.14,37,0,
