1865,7,24,Monday,DWR_1865_07-38.jpg
NAIRN,30.12,65,0,
ABERDEEN,30.13,60,0,
LEITH,30.14,63,0,
ARDROSSAN,30.14,63,0,
GREENCASTLE,30.15,65,0,
SHIELDS,30.19,64,0,
SCARBOROUGH,30.16,65,0,
HELIGOLAND,30.09,63,0,
LIVERPOOL,30.21,63,0,
HOLYHEAD,30.15,62,0,
GALWAY,999,999,999,
YARMOUTH,30.16,61,0.25,
VALENTIA,30.2,62,0.07,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,30.15,65,0.12,
CAPECLEAR,999,999,999,
DOVER,999,999,999,
PORTSMOUTH,30.15,67,0.13,
WEYMOUTH,30.16,68,0,
PLYMOUTH,30.18,65,0.43,
PENZANCE,30.22,64,0,
BREST,30.24,64,1.14,
LORIENT,30.2,66,0.75,
ROCHEFORT,30.16,63,0.28,
