1866,9,25,Tuesday,DWR_1866_09-46.jpg
SKUDDESNAES,29.92,55, NaN,
NAIRN,29.6,54,0,
ABERDEEN,29.74,52,0,
LEITH,29.73,56,0,
ARDROSSAN,29.63,54,0.02,
GREENCASTLE,29.5,55,0,
SHIELDS,29.8,49,0.52,
SCARBOROUGH,29.96,48,0.17,
HELIGOLAND,999,999,999,
LIVERPOOL,29.88,50,0,
HOLYHEAD,29.75,56,0,
HELDER,30.06,55, NaN,
YARMOUTH,30.06,51,0,
VALENTIA,29.49,52,0.06,
LONDON,30.04,48,0.02,
CAPECLEAR,29.54,52,0,
PORTSMOUTH,30.02,53,0.03,
WEYMOUTH,29.98,58,0.03,
PLYMOUTH,29.93,58,0.03,
PENZANCE,29.87,58,0,
BREST,29.96,55,0,
LORIENT,30,50,0,
ROCHEFORT,30.04,54,0,
CORUNNA,30.1,60, NaN,
