1864,12,15,Thursday,DWR_1864_12-14.jpg
NAIRN,29.96,35,0,
ABERDEEN,29.99,41,0.1,
LEITH,29.93,43,0,
ARDROSSAN,29.89,41,0,
GREENCASTLE,29.84,41,0.06,
SHIELDS,29.96,43,0,
SCARBOROUGH,29.9,41,0,
HELIGOLAND,29.99,26,0,
LIVERPOOL,29.89,39,0,
HOLYHEAD,29.78,39,0.09,
GALWAY,29.81,40,0,
YARMOUTH,29.83,36,0,
VALENTIA,29.75,40,0,
QUEENSTOWN,29.79,44,0,
PEMBROKE,29.84,41,0,
LONDON,29.78,35,0,
CAPECLEAR,29.76,43,0,
DOVER,29.73,35,0,
PORTSMOUTH,29.78,37,0,
WEYMOUTH,29.8,36,0,
PLYMOUTH,29.79,42,0,
PENZANCE,29.92,41,0,
BREST,29.69,45,0,
LORIENT,29.57,45,0.12,
ROCHEFORT,29.45,41,0.39,
