1869,7,14,Wednesday,DWR_1869_07-29.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,999,999, NaN,
NAIRN,29.98,59,0.07,
ABERDEEN,30,56,0.12,
LEITH,30.09,59,0,
ARDROSSAN,999,999,999,
GREENCASTLE,30.22,60,0,
SHIELDS,30.17,57,0,
SCARBOROUGH,30.21,58,0,
LIVERPOOL,30.29,999,0,
HOLYHEAD,999,62,0,
HELDER,999,999, NaN,
YARMOUTH,30.28,60,0,
VALENTIA,30.45,60,0,
ROCHESPOINT,30.4,59,0,
PEMBROKE,30.35,58,0,
LONDON,30.31,59,0.01,
CAPECLEAR,30.38,63,0,
CAPGRISNEZ,30.3,59,0.01,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.32,60,0.01,
PLYMOUTH,30.39,59,0,
PENZANCE,30.38,62,0,
PARIS,999,999,999,
STRASBOURG,999,999, NaN,
BREST,30.28,61,0,
LORIENT,30.25,57,0,
ROCHEFORT,30.18,68,0,
LYONS,999,999, NaN,
BIARRITZ,30.18,70,0,
CORUNNA,999,999, NaN,
TOULON,29.96,77,0,
