1865,8,8,Tuesday,DWR_1865_08-11.jpg
NAIRN,29.96,59,0.1,
ABERDEEN,29.93,58,0,
LEITH,29.95,58,0,
ARDROSSAN,29.97,59,0,
GREENCASTLE,30.03,56,0.12,
SHIELDS,29.97,59,0.21,
SCARBOROUGH,29.93,61,0,
HELIGOLAND,29.8,62,0,
LIVERPOOL,30.02,60,0.06,
HOLYHEAD,30.01,59,0,
GALWAY,999,999,999,
YARMOUTH,29.92,61,0.3,
VALENTIA,30.05,60,0,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,29.98,62,0.15,
CAPECLEAR,30.01,60,0,
DOVER,999,999,999,
PORTSMOUTH,30,58,0,
WEYMOUTH,30.03,63,0,
PLYMOUTH,30.07,61,0,
PENZANCE,30.08,62,0,
BREST,30.12,63,0,
LORIENT,30.04,64,0,
ROCHEFORT,30.08,63,0,
