1864,11,27,Sunday,DWR_1864_11-26.jpg
NAIRN,29.42,36,0.42,
ABERDEEN,29.42,39,0,
LEITH,29.44,42,0,
ARDROSSAN,29.47,46,0.1,
GREENCASTLE,29.44,44,0,
SHIELDS,29.61,43,0,
SCARBOROUGH,29.56,41,0,
HELIGOLAND,29.4,43,0,
LIVERPOOL,29.61,44,0.1,
HOLYHEAD,29.57,46,0,
GALWAY,29.43,46,0,
YARMOUTH,29.7,42,0,
VALENTIA,29.49,45,0,
QUEENSTOWN,29.55,51,0.15,
PEMBROKE,29.7,49,0,
LONDON,29.64,37,0,
CAPECLEAR,?29.49,43,0.35,
DOVER,999,999,999,
PORTSMOUTH,29.76,41,0,
WEYMOUTH,29.79,47,0,
PLYMOUTH,29.8,46,0,
PENZANCE,999,999,999,
BREST,29.88,46,0.16,
LORIENT,29.84,46,0.04,
ROCHEFORT,29.96,46,0.16,
