1870,3,18,Friday,DWR_1870_03-34.jpg
HEARTSCONTENT,29.76,45,0,
CHRISTIANSUND,30.18,26, NaN,
SKUDDESNAES,30.22,35, NaN,
THURSO,30.07,45,0.08,
WICK,30.06,43,0.04,
OXO,30.21,30, NaN,
NAIRN,30.09,47,0.02,
ABERDEEN,30.15,41,0.07,
LEITH,30.14,42,0,
ARDROSSAN,30.15,47,0,
GREENCASTLE,30.18,46,0.01,
SHIELDS,999,43,0,
SCARBOROUGH,30.13,41,0.02,
LIVERPOOL,30.13,999,0.03,
HOLYHEAD,30.16,45,0,
HELDER,30.01,37, NaN,
YARMOUTH,30.08,40,0,
VALENTIA,30.18,50,0.05,
ROCHESPOINT,30.15,48,0.05,
PEMBROKE,30.14,46,0,
LONDON,30.08,47,0,
CAPECLEAR,30.15,48,0.05,
CAPGRISNEZ,30.04,43,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.08,46,0,
PLYMOUTH,999,48,0,
PENZANCE,30.18,54,0.01,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,48,0.12,
LORIENT,30.17,46,0,
ROCHEFORT,30.13,47,0,
LYONS,999,999, NaN,
BIARRITZ,30.15,53,0,
CORUNNA,999,999, NaN,
TOULON,999,999,999,
