1869,12,29,Wednesday,DWR_1869_12-56.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,29.65,25, NaN,
NAIRN,29.77,32,0,
ABERDEEN,29.8,30,0,
LEITH,29.83,37,0,
ARDROSSAN,29.85,43,0.19,
GREENCASTLE,29.75,39,0.12,
SHIELDS,29.89,35,0,
SCARBOROUGH,29.93,30,0,
LIVERPOOL,29.96,999,0,
HOLYHEAD,29.94,44,0,
HELDER,999,999, NaN,
YARMOUTH,30.07,29,0.44,
VALENTIA,29.76,48,0.09,
ROCHESPOINT,29.87,46,0,
PEMBROKE,29.99,46,0,
LONDON,30.11,28,0,
CAPECLEAR,29.81,48,0,
CAPGRISNEZ,999,999,999,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.13,29,0,
PLYMOUTH,30.12,39,0,
PENZANCE,30.09,42,0.23,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,30.15,46,0.02,
LORIENT,999,999,999,
ROCHEFORT,30.35,34,0,
LYONS,999,999, NaN,
BIARRITZ,999,999,999,
CORUNNA,999,999, NaN,
TOULON,999,999,999,
