1870,5,7,Saturday,DWR_1870_05-12.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.02,39, NaN,
SKUDDESNAES,30.1,42, NaN,
THURSO,30.28,47,0.06,
WICK,30.28,48,0.03,
OXO,29.99,45, NaN,
NAIRN,30.33,50,0,
ABERDEEN,30.32,49,0,
LEITH,30.3,54,0,
ARDROSSAN,30.35,48,0,
GREENCASTLE,30.36,50,0,
SHIELDS,999,50,0,
SCARBOROUGH,30.34,49,0,
LIVERPOOL,30.34,999,0,
HOLYHEAD,30.35,47,0,
HELDER,30.22,44, NaN,
YARMOUTH,30.31,48,0,
VALENTIA,30.38,52,0,
ROCHESPOINT,30.35,53,0,
PEMBROKE,30.33,50,0,
LONDON,30.32,50,0,
CAPECLEAR,30.34,53,0,
CAPGRISNEZ,30.29,46,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.3,50,0,
PLYMOUTH,30.34,57,0,
PENZANCE,30.37,59,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,46,0,
LORIENT,30.33,48,0,
ROCHEFORT,30.23,46,0,
LYONS,999,999, NaN,
BIARRITZ,30.15,54,0,
CORUNNA,999,999, NaN,
TOULON,29.94,50,0,
