1864,12,28,Wednesday,DWR_1864_12-27.jpg
NAIRN,30.1,38,0.25,
ABERDEEN,30.12,39,0,
LEITH,999,999,999,
ARDROSSAN,999,999,999,
GREENCASTLE,30.28,43,0.1,
SHIELDS,30.25,48,0,
SCARBOROUGH,30.22,40,0,
HELIGOLAND,30.05,42,0,
LIVERPOOL,30.3,44,0.01,
HOLYHEAD,30.28,42,0,
GALWAY,999,999,999,
YARMOUTH,30.2,32,0,
VALENTIA,30.39,45,0.1,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,30.34,32,0,
CAPECLEAR,30.38,45,0.15,
DOVER,999,999,999,
PORTSMOUTH,30.37,33,0,
WEYMOUTH,30.38,38,0,
PLYMOUTH,30.4,35,0,
PENZANCE,30.41,41,0,
BREST,30.39,41,0,
LORIENT,30.32,39,0,
ROCHEFORT,30.28,28,0,
