1870,5,23,Monday,DWR_1870_05-44.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.01,43, NaN,
SKUDDESNAES,30.04,45, NaN,
THURSO,30.06,46,0.06,
WICK,30.08,47,0.02,
OXO,29.94,45, NaN,
NAIRN,30.09,50,0.09,
ABERDEEN,30.15,49,0,
LEITH,30.2,52,0.03,
ARDROSSAN,30.22,49,0,
GREENCASTLE,30.17,53,0,
SHIELDS,999,52,0,
SCARBOROUGH,30.26,50,0,
LIVERPOOL,30.28,999,0,
HOLYHEAD,30.29,50,0,
HELDER,30.21,999, NaN,
YARMOUTH,30.29,50,0,
VALENTIA,30.31,54,0,
ROCHESPOINT,30.31,51,0,
PEMBROKE,30.3,50,0,
LONDON,30.28,53,0,
CAPECLEAR,30.33,999,0,
CAPGRISNEZ,30.24,48,0.32,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.27,52,0,
PLYMOUTH,30.31,55,0,
PENZANCE,30.29,57,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,52,0,
LORIENT,999,55,0,
ROCHEFORT,30.04,66,0,
LYONS,999,999, NaN,
BIARRITZ,30.12,64,0,
CORUNNA,999,999, NaN,
TOULON,30.05,68,0,
