1870,4,10,Sunday,DWR_1870_04-18.jpg
HEARTSCONTENT,29.96,37,0,
CHRISTIANSUND,29.5,47, NaN,
SKUDDESNAES,29.51,41, NaN,
THURSO,29.38,43,0,
WICK,29.45,45,0,
OXO,29.62,39, NaN,
NAIRN,29.51,45,0,
ABERDEEN,29.5,41,0.5,
LEITH,29.59,49,0,
ARDROSSAN,29.63,44,0.08,
GREENCASTLE,29.76,46,0.11,
SHIELDS,999,999,999,
SCARBOROUGH,29.61,46,0.34,
LIVERPOOL,29.63,999,0.23,
HOLYHEAD,999,999,999,
HELDER,999,999, NaN,
YARMOUTH,29.72,46,0,
VALENTIA,29.97,46,0.03,
ROCHESPOINT,29.93,48,0,
PEMBROKE,29.81,44,0.11,
LONDON,29.77,46,0.14,
CAPECLEAR,29.93,47,0,
CAPGRISNEZ,29.75,42,0.05,
BRUSSELS,29.77,46, NaN,
PORTSMOUTH,29.81,47,0.1,
PLYMOUTH,29.92,47,0,
PENZANCE,29.97,49,0,
PARIS,29.87,43,0,
STRASBOURG,30,56, NaN,
BREST,999,47,0.03,
LORIENT,29.96,46,0.03,
ROCHEFORT,30.01,49,0.03,
LYONS,29.97,58, NaN,
BIARRITZ,30.06,52,0.28,
CORUNNA,30.09,55, NaN,
TOULON,29.96,48,0.07,
