1861,11,8,Friday,DWR_1861_11-7.jpg
NAIRN,29.48,41,39,
ABERDEEN,29.41,42,39,
LEITH,29.39,44,40,
BERWICK,29.23,46,44,
ARDROSSAN,29.43,44,999,
PORTRUSH,29.45,44,43,
SHIELDS,29.25,45,43,
GALWAY,29.51,39,38,
SCARBOROUGH,29.25,42,40,
LIVERPOOL,29.37,43,41,
VALENTIA,29.53,44,999,
QUEENSTOWN,29.47,41,39,
YARMOUTH,29.3,36,35,
LONDON,29.37,38,36,
DOVER,?29.36,43,41,
PORTSMOUTH,29.37,48,44,
PORTLAND,29.37,44,43,
PLYMOUTH,29.36,41,40,
PENZANCE,29.45,44,999,
COPENHAGEN,999,999,999,
HELDER,999,999,999,
BREST,999,999,999,
BAYONNE,999,999,999,
LISBON,999,999,999,
