1865,11,27,Monday,DWR_1865_11-45.jpg
NAIRN,29.5,27,1.1,
ABERDEEN,29.56,31,0.7,
LEITH,29.55,42,0.36,
ARDROSSAN,29.53,41,0.25,
GREENCASTLE,29.51,38,0.33,
SHIELDS,29.61,29,0,
SCARBOROUGH,29.65,37,0.25,
HELIGOLAND,999,999,999,
LIVERPOOL,29.65,39,0.2,
HOLYHEAD,29.55,45,0.5,
GALWAY,999,999,999,
YARMOUTH,29.75,39,0,
VALENTIA,29.4,44,0.53,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,29.75,37,0.19,
CAPECLEAR,29.39,40,0,
DOVER,999,999,999,
PORTSMOUTH,29.73,38,0.2,
WEYMOUTH,29.71,45,0.18,
PLYMOUTH,29.65,42,0.16,
PENZANCE,29.6,50,0.4,
BREST,29.65,46,0.51,
LORIENT,29.69,43,0.36,
ROCHEFORT,29.8,48,0.63,
