1861,9,11,Wednesday,DWR_1861_09-8.jpg
NAIRN,29.92,52,51,
ABERDEEN,29.93,54,52,
LEITH,29.96,57,55,
BERWICK,29.9,55,52,
ARDROSSAN,29.96,55,52,
PORTRUSH,29.91,55,54,
SHIELDS,30,55,52,
GALWAY,29.9,59,55,
SCARBOROUGH,30.01,56,54,
LIVERPOOL,29.99,50,49,
VALENTIA,29.84,58,56,
QUEENSTOWN,29.91,62,61,
YARMOUTH,29.99,59,58,
LONDON,30,55,52,
DOVER,29.96,60,57,
PORTSMOUTH,29.97,57,55,
PORTLAND,30.02,55,51,
PLYMOUTH,29.93,58,54,
PENZANCE,29.93,58,57,
COPENHAGEN,29.89,56,999,
HELDER,29.92,59,999,
BREST,29.91,57,999,
BAYONNE,29.91,64,999,
LISBON,29.99,69,999,
