1870,4,1,Friday,DWR_1870_04-0.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.08,32, NaN,
SKUDDESNAES,30.21,35, NaN,
THURSO,30.02,44,0,
WICK,30,46,0,
OXO,30.19,32, NaN,
NAIRN,30.03,49,0,
ABERDEEN,30.12,46,0,
LEITH,30.15,47,0,
ARDROSSAN,30.16,45,0,
GREENCASTLE,30.11,46,0,
SHIELDS,999,47,0,
SCARBOROUGH,30.23,45,0,
LIVERPOOL,30.2,999,0,
HOLYHEAD,30.2,41,0,
HELDER,30.29,38, NaN,
YARMOUTH,30.28,38,0,
VALENTIA,30.16,49,0,
ROCHESPOINT,30.18,48,0,
PEMBROKE,30.22,43,0,
LONDON,30.27,35,0,
CAPECLEAR,30.16,46,0,
CAPGRISNEZ,30.23,36,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.22,35,0,
PLYMOUTH,30.21,43,0,
PENZANCE,30.22,44,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,999,36,0,
LORIENT,30.18,36,0,
ROCHEFORT,30.1,40,0,
LYONS,999,999, NaN,
BIARRITZ,30.06,38,0,
CORUNNA,999,999, NaN,
TOULON,29.83,44,0.76,
