1865,11,20,Monday,DWR_1865_11-32.jpg
NAIRN,29.45,43,0.15,
ABERDEEN,29.45,41,0.18,
LEITH,29.51,44,0.1,
ARDROSSAN,29.49,48,0.13,
GREENCASTLE,29.47,42,0.22,
SHIELDS,29.58,46,0,
SCARBOROUGH,29.55,47,0.27,
HELIGOLAND,999,999,999,
LIVERPOOL,29.57,48,0.13,
HOLYHEAD,29.54,45,0.4,
GALWAY,999,999,999,
YARMOUTH,29.6,53,0.6,
VALENTIA,29.27,50,0.63,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,29.6,55,0.39,
CAPECLEAR,29.43,52,0,
DOVER,999,999,999,
PORTSMOUTH,29.61,55,0.88,
WEYMOUTH,29.62,53,1.2,
PLYMOUTH,29.65,52,0.8,
PENZANCE,29.68,49,0.62,
BREST,29.73,52,1.49,
LORIENT,29.69,57,0.75,
ROCHEFORT,29.88,50,0,
