1868,1,22,Wednesday,DWR_1868_01-36.jpg
HEARTSCONTENT,29.62,23,999,
SKUDDESNAES,29.6,30, NaN,
NAIRN,29.41,23,0,
ABERDEEN,29.27,31,0,
LEITH,29.32,37,0,
ARDROSSAN,29.34,35,0,
GREENCASTLE,29.34,37,0,
SHIELDS,29.25,40,0,
SCARBOROUGH,29.2,38,0,
CUXHAVEN, NaN, NaN, NaN,
LIVERPOOL,29.17,39,0.03,
HOLYHEAD,29.11,39,0,
HELDER,29.22,33, NaN,
YARMOUTH,29.07,38,0,
VALENTIA,29.16,40,0.59,
ROCHESPOINT,29.08,40,1.35,
LONDON,29.02,39,0.7,
CAPECLEAR,29.1,39,1.31,
CAPGRISNEZ,999,999,999,
BRUSSELS,29.15,44, NaN,
PORTSMOUTH,29.08,47,0.71,
WEYMOUTH,29.07,48,0.43,
PLYMOUTH,29.08,46,0.7,
PENZANCE,29.13,48,0.75,
PARIS,?29.73,47,0,
STRASBOURG,999,40, NaN,
BREST,29.45,46,0.24,
LORIENT,29.49,48,0.47,
ROCHEFORT,29.69,50,0.55,
LYONS,29.92,45, NaN,
BIARRITZ,999,999,999,
TOULON,999,999,999,
