1869,10,23,Saturday,DWR_1869_10-44.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,999,999, NaN,
NAIRN,30.02,54,0,
ABERDEEN,999,48,0.05,
LEITH,30.14,54,0.04,
ARDROSSAN,30.21,55,999,
GREENCASTLE,30.25,53,0,
SHIELDS,30.2,52,0,
SCARBOROUGH,30.22,50,0,
LIVERPOOL,30.32,999,0.04,
HOLYHEAD,30.39,51,0,
HELDER,999,999, NaN,
YARMOUTH,30.32,47,0,
VALENTIA,30.51,53,0,
ROCHESPOINT,30.47,50,0,
PEMBROKE,30.42,52,0,
LONDON,30.37,46,0,
CAPECLEAR,999,999,999,
CAPGRISNEZ,30.37,50,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.4,49,0,
PLYMOUTH,30.46,52,0,
PENZANCE,30.47,52,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,30.44,50,0,
LORIENT,30.42,46,0,
ROCHEFORT,30.47,45,0,
LYONS,999,999, NaN,
BIARRITZ,30.43,41,0,
CORUNNA,999,999, NaN,
TOULON,30.09,48,0,
