1867,8,12,Monday,DWR_1867_08-11.jpg
SKUDDESNAES,?29.92,61, NaN,
NAIRN,30,66,0,
ABERDEEN,30.07,60,0,
LEITH,30.09,63,0.03,
ARDROSSAN,30.09,62,0,
GREENCASTLE,30.03,64,0,
SHIELDS,30.18,60,0,
SCARBOROUGH,30.16,62,0,
HELIGOLAND,30.26,63,0,
LIVERPOOL,30.12,69,0,
HOLYHEAD,30.07,62,0,
HELDER,30.21,66, NaN,
YARMOUTH,30.18,65,0,
VALENTIA,29.95,60,0.18,
LONDON,30.14,67,0,
CAPECLEAR,29.97,63,0,
PORTSMOUTH,30.1,67,0,
WEYMOUTH,30.1,63,0,
PLYMOUTH,30.05,60,0,
PENZANCE,30.06,62,0,
BREST,30.04,68,0,
LORIENT,29.96,66,0,
ROCHEFORT,30,68,0,
CORUNNA,29.97,71, NaN,
