1869,9,27,Monday,DWR_1869_09-52.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,999,999, NaN,
NAIRN,29.86,43,0,
ABERDEEN,29.88,43,0.01,
LEITH,29.79,49,0,
ARDROSSAN,29.91,51,0,
GREENCASTLE,29.88,51,0.03,
SHIELDS,29.92,52,0,
SCARBOROUGH,29.94,52,0,
LIVERPOOL,29.94,999,0,
HOLYHEAD,29.94,55,0,
HELDER,999,999, NaN,
YARMOUTH,30.02,53,0,
VALENTIA,29.98,53,0,
ROCHESPOINT,29.96,49,0,
PEMBROKE,29.98,57,0,
LONDON,30.06,55,0,
CAPECLEAR,29.96,51,0,
CAPGRISNEZ,30.07,55,0.01,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.06,57,0,
PLYMOUTH,30.05,999,0.04,
PENZANCE,29.99,56,0.04,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,30.02,57,0,
LORIENT,30.03,52,0,
ROCHEFORT,30.08,61,0,
LYONS,999,999, NaN,
BIARRITZ,30.08,59,0,
CORUNNA,999,999, NaN,
TOULON,30.33,61,0,
