1861,11,5,Tuesday,DWR_1861_11-3.jpg
NAIRN,29.25,48,45,
ABERDEEN,29.35,49,48,
LEITH,29.31,51,48,
BERWICK,29.41,47,45,
ARDROSSAN,29.27,50,48,
PORTRUSH,29.28,46,44,
SHIELDS,29.43,48,46,
GALWAY,29.42,43,42,
SCARBOROUGH,29.56,47,46,
LIVERPOOL,29.44,50,48,
VALENTIA,29.53,44,40,
QUEENSTOWN,29.51,44,43,
YARMOUTH,29.72,48,47,
LONDON,29.72,51,51,
DOVER,29.8,53,51,
PORTSMOUTH,29.71,52,51,
PORTLAND,29.64,54,52,
PLYMOUTH,29.55,54,52,
PENZANCE,29.59,51,49,
COPENHAGEN,29.52,45,999,
HELDER,29.85,49,999,
BREST,29.71,54,999,
BAYONNE,30.12,48,999,
LISBON,30.25,49,999,
