1867,11,8,Friday,DWR_1867_11-7.jpg
SKUDDESNAES,999,44, NaN,
NAIRN,30.35,47,0,
ABERDEEN,30.34,46,0,
LEITH,30.43,51,0,
ARDROSSAN,30.52,51,0,
GREENCASTLE,30.56,49,0,
SHIELDS,30.43,51,0,
SCARBOROUGH,30.45,49,0,
HELIGOLAND,30.22,52,0,
LIVERPOOL,30.57,50,0,
HOLYHEAD,30.58,50,0,
HELDER,30.41,51, NaN,
YARMOUTH,30.51,44,0,
VALENTIA,30.6,48,0,
LONDON,30.61,35,0,
CAPECLEAR,30.57,51,0,
PORTSMOUTH,30.64,40,0,
WEYMOUTH,30.65,40,0,
PLYMOUTH,30.64,39,0,
PENZANCE,30.61,48,0,
BREST,30.55,41,0,
LORIENT,30.47,37,0,
ROCHEFORT,30.47,36,0,
CORUNNA,30.4,54, NaN,
