1861,10,15,Tuesday,DWR_1861_10-13.jpg
NAIRN,30.13,47,45,
ABERDEEN,30.18,52,50,
LEITH,30.17,57,54,
BERWICK,30.11,54,50,
ARDROSSAN,30.17,54,52,
PORTRUSH,30.16,50,49,
SHIELDS,?30.18,53,50,
GALWAY,999,999,999,
SCARBOROUGH,30.18,57,56,
LIVERPOOL,30.16,55,53,
VALENTIA,?30.11,52,50,
QUEENSTOWN,999,999,999,
YARMOUTH,30.13,60,59,
LONDON,30.15,55,53,
DOVER,30.12,58,56,
PORTSMOUTH,30.12,61,58,
PORTLAND,30.11,58,57,
PLYMOUTH,30.04,59,58,
PENZANCE,30.09,59,57,
COPENHAGEN,30.5,52,999,
HELDER,30.23,55,999,
BREST,30.08,43,999,
BAYONNE,29.99,62,999,
LISBON,29.9,63,999,
