1861,11,9,Saturday,DWR_1861_11-8.jpg
NAIRN,29.55,29,999,
ABERDEEN,29.51,35,34,
LEITH,29.55,38,35,
BERWICK,?29.54,44,41,
ARDROSSAN,29.58,32,30,
PORTRUSH,29.57,37,36,
SHIELDS,29.49,39,37,
GALWAY,29.63,34,33,
SCARBOROUGH,29.43,44,43,
LIVERPOOL,29.54,38,36,
VALENTIA,29.57,41,39,
QUEENSTOWN,29.51,39,38,
YARMOUTH,29.33,41,40,
LONDON,29.46,40,39,
DOVER,29.4,40,39,
PORTSMOUTH,29.5,42,41,
PORTLAND,29.45,43,41,
PLYMOUTH,29.47,35,34,
PENZANCE,29.52,42,41,
COPENHAGEN,29.26,40,999,
HELDER,29.27,46,999,
BREST,29.54,43,999,
BAYONNE,29.64,52,999,
LISBON,999,999,999,
