1870,5,20,Friday,DWR_1870_05-38.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,999,47, NaN,
SKUDDESNAES,29.77,48, NaN,
THURSO,29.7,53,0.05,
WICK,29.71,53,0,
OXO,29.75,50, NaN,
NAIRN,29.75,56,0,
ABERDEEN,29.83,55,0,
LEITH,29.85,58,0.01,
ARDROSSAN,29.88,52,0.45,
GREENCASTLE,29.82,55,0.07,
SHIELDS,999,60,0,
SCARBOROUGH,30.01,59,0,
LIVERPOOL,30.02,999,0,
HOLYHEAD,30.02,51,0.35,
HELDER,30.16,57, NaN,
YARMOUTH,30.14,63,0,
VALENTIA,999,999,999,
ROCHESPOINT,30.04,53,0.62,
PEMBROKE,30.11,52,0,
LONDON,30.18,63,0,
CAPECLEAR,30,54,0.04,
CAPGRISNEZ,30.23,54,0,
BRUSSELS,?30.22,67, NaN,
PORTSMOUTH,30.21,56,0,
PLYMOUTH,30.23,56,0,
PENZANCE,30.24,57,0,
PARIS,30.24,72,0,
STRASBOURG,999,69, NaN,
BREST,999,56,0,
LORIENT,30.28,57,0,
ROCHEFORT,30.23,64,0,
LYONS,30.26,71, NaN,
BIARRITZ,30.22,999,0,
CORUNNA,30.19,63, NaN,
TOULON,999,999,999,
