1871,9,17,Sunday,DWR_1871_09-32.jpg
CHRISTIANSUND,30.19,44, NaN,
SKUDDESNAES,30.3,46, NaN,
THURSO,30.41,50,0,
WICK,30.41,51,0,
OXO,30.22,47, NaN,
NAIRN,30.38,53,0,
ABERDEEN,30.41,52,0.03,
LEITH,30.38,54,0,
ARDROSSAN,30.41,54,0,
GREENCASTLE,30.39,57,0,
SHIELDS,30.38,55,0,
SCARBOROUGH,30.37,54,0,
LIVERPOOL,30.32,54,0,
HOLYHEAD,30.3,58,0,
HELDER,999,999, NaN,
YARMOUTH,30.28,61,0,
VALENTIA,30.21,59,0,
ROCHESPOINT,30.22,58,0,
PEMBROKE,30.19,56,0,
LONDON,30.23,59,0.01,
DOVER,30.2,61,0,
CAPGRISNEZ,30.18,54,0,
PORTSMOUTH,30.18,60,0,
PLYMOUTH,30.16,60,0,
PENZANCE,999,999,999,
SCILLY,30.14,60,0.02,
BREST,999,61,0.16,
LORIENT,30.08,60,0,
ROCHEFORT,30.06,64,0,
BIARRITZ,30.09,64,0,
