1868,11,4,Wednesday,DWR_1868_11-6.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,999,999, NaN,
NAIRN,29.25,36,0.11,
ABERDEEN,29.26,37,0.06,
LEITH,29.36,41,0.25,
ARDROSSAN,29.44,43,0.68,
GREENCASTLE,29.48,43,0.9,
SHIELDS,29.42,44,0.15,
SCARBOROUGH,29.47,45,0.45,
CUXHAVEN, NaN, NaN, NaN,
LIVERPOOL,29.59,51,0.31,
HOLYHEAD,29.63,51,0.05,
HELDER,999,999, NaN,
YARMOUTH,29.58,52,0,
VALENTIA,29.86,50,0,
ROCHESPOINT,29.79,52,0,
LONDON,29.76,52,0,
CAPECLEAR,29.86,52,0,
CAPGRISNEZ,999,999,999,
BRUSSELS,999,999, NaN,
PORTSMOUTH,29.87,53,0,
WEYMOUTH,29.89,54,0,
PLYMOUTH,29.96,53,0,
PENZANCE,29.97,54,0,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,30.12,54,0,
LORIENT,30.17,52,0,
ROCHEFORT,30.26,55,0,
LYONS,999,999, NaN,
BIARRITZ,30.34,52,0,
TOULON,30.16,54,0,
