1865,8,5,Saturday,DWR_1865_08-8.jpg
NAIRN,29.98,60,0,
ABERDEEN,29.99,57,0,
LEITH,30,61,0,
ARDROSSAN,29.92,58,0,
GREENCASTLE,29.99,60,0,
SHIELDS,30.01,57,0,
SCARBOROUGH,30.06,57,0,
HELIGOLAND,29.91,59,0,
LIVERPOOL,30.1,58,0,
HOLYHEAD,30.06,59,0,
GALWAY,999,999,999,
YARMOUTH,30.1,53,0,
VALENTIA,30.06,62,0.06,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,30.11,55,0,
CAPECLEAR,30.07,62,0,
DOVER,999,999,999,
PORTSMOUTH,30.12,55,0,
WEYMOUTH,30.14,60,0,
PLYMOUTH,30.17,58,0,
PENZANCE,999,999,999,
BREST,30.2,61,0,
LORIENT,30.16,57,0.04,
ROCHEFORT,30.16,57,0,
