1870,2,9,Wednesday,DWR_1870_02-16.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,30.28,32, NaN,
SKUDDESNAES,30.32,23, NaN,
THURSO,999,999,999,
WICK,999,999,999,
OXO,30.28,22, NaN,
NAIRN,30.11,32,0,
ABERDEEN,999,33,0.04,
LEITH,30.06,32,0,
ARDROSSAN,999,999,999,
GREENCASTLE,999,999,999,
SHIELDS,999,33,999,
SCARBOROUGH,30,32,0.02,
LIVERPOOL,999,999,999,
HOLYHEAD,29.72,33,0,
HELDER,30,999, NaN,
YARMOUTH,29.91,28,0.09,
VALENTIA,29.68,41,0.25,
ROCHESPOINT,29.61,40,0.03,
PEMBROKE,29.61,39,0.42,
LONDON,29.8,31,0.27,
CAPECLEAR,29.64,39,0.02,
CAPGRISNEZ,29.76,27,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,29.73,34,0.06,
PLYMOUTH,29.7,40,0.14,
PENZANCE,29.61,42,0.37,
PARIS,999,999,0,
STRASBOURG,999,999, NaN,
BREST,29.66,43,0,
LORIENT,999,999,999,
ROCHEFORT,999,999,999,
LYONS,999,999, NaN,
BIARRITZ,999,999,999,
CORUNNA,999,999, NaN,
TOULON,29.52,36,0,
