1870,7,7,Thursday,DWR_1870_07-12.jpg
HEARTSCONTENT,29.85,56,0,
CHRISTIANSUND,29.51,51, NaN,
SKUDDESNAES,29.76,50, NaN,
THURSO,29.9,54,0.03,
WICK,29.9,55,0.2,
OXO,29.71,51, NaN,
NAIRN,29.93,58,0.04,
ABERDEEN,29.97,59,0,
LEITH,30,57,0.01,
ARDROSSAN,30.04,58,0,
GREENCASTLE,30.03,57,0.02,
SHIELDS,30.06,62,0,
SCARBOROUGH,30.08,63,0,
LIVERPOOL,30.1,60,0,
HOLYHEAD,30.11,57,0,
HELDER,30.11,59, NaN,
YARMOUTH,30.13,64,0,
VALENTIA,?30.22,59,0,
ROCHESPOINT,30.07,60,0,
PEMBROKE,30.1,57,0,
LONDON,30.14,64,0.01,
CAPECLEAR,999,999,999,
CAPGRISNEZ,30.13,60,0.08,
BRUSSELS,30.13,66, NaN,
PORTSMOUTH,30.12,62,0,
PLYMOUTH,30.16,60,0,
PENZANCE,30.16,60,0,
PARIS,30.13,66,0,
STRASBOURG,999,72, NaN,
BREST,999,61,0,
LORIENT,30.17,61,0,
ROCHEFORT,30.1,68,0,
LYONS,30.12,79, NaN,
BIARRITZ,30.11,68,0,
CORUNNA,30.23,68, NaN,
TOULON,30.1,78,0,
