1868,11,14,Saturday,DWR_1868_11-26.jpg
HEARTSCONTENT,30.04,27,0,
SKUDDESNAES,999,999, NaN,
NAIRN,30.55,41,0.06,
ABERDEEN,30.49,40,0.02,
LEITH,30.51,43,0,
ARDROSSAN,30.54,41,0,
GREENCASTLE,30.55,48,0,
SHIELDS,30.41,42,0.26,
SCARBOROUGH,30.36,46,0.21,
CUXHAVEN, NaN, NaN, NaN,
LIVERPOOL,30.47,44,0,
HOLYHEAD,30.47,47,0,
HELDER,999,999, NaN,
YARMOUTH,30.27,45,0.12,
VALENTIA,30.57,39,0,
ROCHESPOINT,30.51,44,0,
LONDON,30.32,43,0,
CAPECLEAR,30.51,41,0,
CAPGRISNEZ,30.27,45,0.03,
BRUSSELS,30.21,42, NaN,
PORTSMOUTH,30.35,40,0,
WEYMOUTH,30.41,43,0,
PLYMOUTH,30.43,39,0,
PENZANCE,?30.52,41,0,
PARIS,30.21,41,0,
STRASBOURG,999,39, NaN,
BREST,30.37,45,0,
LORIENT,30.35,45,0,
ROCHEFORT,30.33,37,0,
LYONS,30.2,41, NaN,
BIARRITZ,999,999,999,
TOULON,30,43,0,
