1865,3,14,Tuesday,DWR_1865_03-14.jpg
NAIRN,30.03,39,0.09,
ABERDEEN,30.06,37,0,
LEITH,30.05,39,0,
ARDROSSAN,30.04,38,0,
GREENCASTLE,30.01,40,0.27,
SHIELDS,30.03,40,0,
SCARBOROUGH,29.99,38,0,
HELIGOLAND,29.84,33,0,
LIVERPOOL,30,37,0.16,
HOLYHEAD,29.97,38,0.26,
GALWAY,999,999,999,
YARMOUTH,29.88,35,0,
VALENTIA,29.99,46,0.11,
QUEENSTOWN,999,999,999,
PEMBROKE,999,999,999,
LONDON,29.86,36,0.01,
CAPECLEAR,29.92,43,0,
DOVER,999,999,999,
PORTSMOUTH,29.82,36,0,
WEYMOUTH,29.85,37,0.33,
PLYMOUTH,29.85,41,0.48,
PENZANCE,29.87,40,0.5,
BREST,29.69,37,0.24,
LORIENT,29.61,39,0.32,
ROCHEFORT,29.53,37,0.12,
