1861,8,15,Thursday,DWR_1861_08-13.jpg
NAIRN,29.44,61,60,
ABERDEEN,29.48,60,58,
LEITH,29.53,64,60,
BERWICK,?29.58,61,60,
ARDROSSAN,29.55,60,58,
PORTRUSH,29.51,63,62,
SHIELDS,29.61,64,60,
GALWAY,29.58,64,61,
SCARBOROUGH,29.65,65,63,
LIVERPOOL,29.69,64,60,
VALENTIA,29.64,62,60,
QUEENSTOWN,29.71,65,64,
YARMOUTH,29.8,67,66,
LONDON,29.82,68,64,
DOVER,29.85,66,64,
PORTSMOUTH,29.82,65,63,
PORTLAND,29.83,64,63,
PLYMOUTH,29.8,63,62,
PENZANCE,29.83,63,62,
COPENHAGEN,999,999,999,
HELDER,999,999,999,
BREST,999,999,999,
BAYONNE,999,999,999,
LISBON,999,999,999,
